"./MKM_output_17_1.txt
",0,0,0,0,0,0,0,0,0,0,0,0.34723671,0.34861733,0.06908483,0.22273815,0.34791486,0,0,0,0,0,0,0,0,0,0,0,0.10242349,0.23690157,0.22765543,0.20750872,-0.03506085,0,0,0.33988326,0,0,0,0,0,0.0115393,0,0,0,0,-0.40991356,-0.25191726,-0.24056794,-0.07474744,-0.1736036,0.574562862,6.16E-10,-6.16E-10,0.558172477,6.46E-08,0,-0.558172477,6.16E-10,14.35982988,0.016390293,-0.016391641,11.76956793,0.062889756,0.096984192,0.943887593,1.58529115,0.593782192,0.000103882,2.04E-05,2.06E-05,1.68E-05,0.536696495,1.01E-09,-6.46E-10,13.78527247,0.574562863,0.09878529,-11.76956793,-0.062889756,-0.096984192,-0.943887593,-1.58529115
"./MKM_output_18_1.txt
",0,0,0,0,0,0,0,0,0,0,0,-0.3705568,0.46536497,-0.49443246,0.38547743,-0.39413949,0,0,0,0,0,0,0,0,0,0,0,-0.05427398,-0.18978288,0.21821243,0.48159975,-0.00920735,0,0,-0.28377055,0,0,0,0,0,-0.12038041,0,0,0,0,0.21175896,-0.25843101,-0.17420515,0.19306228,-0.36563533,0.615954891,6.60E-10,-6.60E-10,0.598383771,-6.46E-08,-5.05E-10,-0.598383771,6.60E-10,15.3942869,0.017571168,-0.017571773,12.83415105,0.052191148,0.100515907,0.771634891,1.741702434,0.593355125,0.000103763,2.03E-05,2.06E-05,1.68E-05,0.534457578,1.01E-09,-6.62E-10,14.77833894,0.615954891,0.105901606,-12.83415105,-0.052191148,-0.100515907,-0.771634891,-1.741702434
"./MKM_output_12_1.txt
",0,0,0,0,0,0,0,0,0,0,0,0.33120886,-0.03110323,-0.13596193,-0.1941076,-0.07747222,0,0,0,0,0,0,0,0,0,0,0,-0.32187929,0.35794644,-0.42601105,-0.2256919,-0.49660227,0,0,0.05509403,0,0,0,0,0,-0.11940792,0,0,0,0,-0.27027502,0.38174535,0.18845753,-0.27069021,0.10518556,0.678324028,7.27E-10,-7.27E-10,0.658973526,0,0,-0.658973009,7.27E-10,16.95292922,0.019350246,-0.019349205,13.55019825,0.081401934,0.118569451,1.236637636,2.08277844,0.5924894,0.000103481,2.03E-05,2.06E-05,1.68E-05,0.523011113,5.05E-10,-7.10E-10,16.2746376,0.678324029,0.116624085,-13.55019825,-0.081401934,-0.118569451,-1.236637636,-2.08277844
"./MKM_output_25_1.txt
",0,0,0,0,0,0,0,0,0,0,0,-0.48058346,-0.37479896,-0.28230378,-0.17665713,0.20654237,0,0,0,0,0,0,0,0,0,0,0,0.13038969,0.30129432,0.03604765,-0.47963961,0.32835058,0,0,-0.29895158,0,0,0,0,0,0.45391796,0,0,0,0,-0.36042182,0.13327499,0.12958946,0.14881956,0.34198809,0.754903636,8.09E-10,-8.09E-10,0.733368862,0,0,-0.733368346,8.09E-10,18.8668016,0.021534923,-0.021533792,15.97470442,0.082319979,0.112419721,1.111406876,1.715746864,0.591813791,0.000103315,2.03E-05,2.05E-05,1.67E-05,0.522941146,1.51E-09,-7.88E-10,18.11190428,0.754903637,0.129789942,-15.97470442,-0.082319979,-0.112419721,-1.111406876,-1.715746864
"./MKM_output_11_1.txt
",0,0,0,0,0,0,0,0,0,0,0,0.43405613,0.42720607,-0.00252441,-0.08453015,-0.47028841,0,0,0,0,0,0,0,0,0,0,0,-0.23897164,-0.05940819,0.05259936,0.01015928,-0.3026794,0,0,-0.05713335,0,0,0,0,0,-0.3271767,0,0,0,0,0.39960336,0.189141,-0.44280699,0.19538694,-0.15652547,0.553614652,5.94E-10,-5.94E-10,0.537821917,0,-5.05E-10,-0.5378214,5.94E-10,13.83628942,0.015792815,-0.015790208,10.83094949,0.058026337,0.093984556,0.987896492,1.96061511,0.59389823,0.000103895,2.04E-05,2.07E-05,1.68E-05,0.534247679,1.51E-09,-5.68E-10,13.28267367,0.553614653,0.095183666,-10.83094949,-0.058026337,-0.093984556,-0.987896492,-1.96061511
"./MKM_output_3_1.txt
",0,0,0,0,0,0,0,0,0,0,0,-0.24784753,-0.31036779,0.01828153,0.19862716,-0.28488393,0,0,0,0,0,0,0,0,0,0,0,0.34304662,-0.20392712,0.41263032,-0.36482013,0.14625351,0,0,-0.41974638,0,0,0,0,0,0.46800601,0,0,0,0,0.42149932,-0.30769667,0.0246469,0.34146043,-0.37561576,0.656166353,7.03E-10,-7.03E-10,0.637448,6.46E-08,-5.05E-10,-0.637447484,7.03E-10,16.39924682,0.018718183,-0.01871677,13.58964222,0.074070678,0.093643514,0.90346199,1.851228777,0.592870535,0.000103616,2.03E-05,2.06E-05,1.68E-05,0.529755851,1.01E-09,-6.62E-10,15.74306598,0.656166353,0.112814842,-13.58964222,-0.074070678,-0.093643514,-0.90346199,-1.851228777
"./MKM_output_19_1.txt
",0,0,0,0,0,0,0,0,0,0,0,-0.17372973,0.03668095,-0.13317037,-0.07651365,0.31008707,0,0,0,0,0,0,0,0,0,0,0,0.32282614,0.45810098,0.40588562,0.04468289,0.43340029,0,0,-0.36686317,0,0,0,0,0,0.29388817,0,0,0,0,-0.42323039,0.20902748,-0.386954,-0.3695453,-0.20088211,0.587948525,6.30E-10,-6.30E-10,0.571176664,0,-5.05E-10,-0.571176147,6.30E-10,14.69437561,0.016772155,-0.016769862,12.30865724,0.061428852,0.091396954,0.918148768,1.415828407,0.593692857,0.000103866,2.04E-05,2.06E-05,1.68E-05,0.537759981,1.51E-09,-6.31E-10,14.10642503,0.587948526,0.10108667,-12.30865724,-0.061428852,-0.091396954,-0.918148768,-1.415828407
"./MKM_output_10_1.txt
",0,0,0,0,0,0,0,0,0,0,0,0.35436291,-0.48702925,-0.16589823,-0.0563382,0.14771389,0,0,0,0,0,0,0,0,0,0,0,-0.46366688,0.13055421,0.12652318,-0.2755366,-0.05419112,0,0,0.39261738,0,0,0,0,0,0.47121001,0,0,0,0,-0.3977971,-0.18249654,-0.17847722,-0.26368265,0.18874215,0.578795197,6.21E-10,-6.21E-10,0.562284338,6.46E-08,2.02E-09,-0.562283821,6.21E-10,14.46561601,0.016511119,-0.016513581,11.66983494,0.082106139,0.104057579,1.027422464,1.681693591,0.593686283,0.000103845,2.04E-05,2.06E-05,1.68E-05,0.534611504,1.51E-09,-6.15E-10,13.88680663,0.578795198,0.099512884,-11.66983494,-0.082106139,-0.104057579,-1.027422464,-1.681693591
"./MKM_output_20_1.txt
",0,0,0,0,0,0,0,0,0,0,0,-0.12650028,0.42643281,-0.48424946,0.29750015,0.41098909,0,0,0,0,0,0,0,0,0,0,0,-0.12029918,0.23864182,0.16227509,0.16119787,-0.33704122,0,0,0.44521394,0,0,0,0,0,-0.07031525,0,0,0,0,-0.11239968,-0.12052402,0.10727812,-0.04208555,-0.47794274,0.634833703,6.81E-10,-6.81E-10,0.616723869,6.46E-08,0,-0.616723869,6.81E-10,15.8661165,0.018109709,-0.018109136,13.39218646,0.059726925,0.113198215,0.897312568,1.512832289,0.593178525,0.000103718,2.03E-05,2.06E-05,1.68E-05,0.534107747,0,-6.94E-10,15.2312754,0.634833704,0.10914735,-13.39218646,-0.059726925,-0.113198215,-0.897312568,-1.512832289
"./MKM_output_8_1.txt
",0,0,0,0,0,0,0,0,0,0,0,-0.41589159,-0.2974634,-0.48166106,-0.31007571,0.21772541,0,0,0,0,0,0,0,0,0,0,0,0.21743766,0.24320403,0.41785757,-0.1622382,0.22103141,0,0,0.45924675,0,0,0,0,0,0.24250276,0,0,0,0,-0.17352171,-0.4468313,-0.47760473,0.01232486,0.40914279,0.60495279,6.49E-10,-6.49E-10,0.587694895,0,5.05E-10,-0.587695412,6.49E-10,15.11933888,0.017257316,-0.017255556,12.72099103,0.065410902,0.097778854,0.946062972,1.393105178,0.593511153,0.000103815,2.04E-05,2.06E-05,1.68E-05,0.536626529,5.05E-10,-6.46E-10,14.51438602,0.60495279,0.104010119,-12.72099103,-0.065410902,-0.097778854,-0.946062972,-1.393105178
